Date,AAPL,GOOG,MSFT
2021-07-02,136.967529296875,127.9583969116211,268.5881652832031
2021-07-06,138.98345947265625,129.00416564941406,268.5978698730469
2021-07-07,141.4789276123047,129.30886840820312,270.793701171875
2021-07-08,140.17742919921875,128.41368103027344,268.36566162109375
2021-07-09,142.00741577148438,128.80885314941406,268.8686828613281
2021-07-12,141.41041564941406,129.79248046875,268.2689208984375
2021-07-13,142.5260772705078,130.220458984375,271.8094482421875
2021-07-14,145.96099853515625,131.3020477294922,273.2895202636719
2021-07-15,145.30535888671875,130.49082946777344,271.8578796386719
2021-07-16,143.25999450683594,131.06640625,271.5870056152344
2021-07-19,139.40423583984375,128.490234375,267.96905517578125
2021-07-20,143.025146484375,130.3268280029297,270.20367431640625
2021-07-21,142.29115295410156,131.8169403076172,272.2158203125
2021-07-22,143.66127014160156,132.54067993164062,276.8011169433594
2021-07-23,145.38363647460938,137.0016326904297,280.2158508300781
2021-07-26,145.80445861816406,138.81932067871094,279.6160583496094
2021-07-27,143.63189697265625,135.98814392089844,277.1880187988281
2021-07-28,141.8801727294922,135.57562255859375,276.87847900390625
2021-07-29,142.5260772705078,135.73365783691406,277.14935302734375
2021-07-30,142.74134826660156,134.4219512939453,275.6112060546875
2021-08-02,142.4086151123047,135.18592834472656,275.5241394042969
2021-08-03,144.20925903320312,135.47471618652344,277.7491149902344
2021-08-04,143.80804443359375,135.2246856689453,277.1589660644531
2021-08-05,143.91571044921875,136.13082885742188,280.0707092285156
2021-08-06,143.2296142578125,136.2262420654297,280.0127258300781
2021-08-09,143.1806640625,137.1865234375,278.9195556640625
2021-08-10,142.70040893554688,137.2804718017578,277.0913391113281
2021-08-11,142.95521545410156,136.87586975097656,277.5846862792969
2021-08-12,145.92489624023438,137.5717315673828,280.35125732421875
2021-08-13,146.13070678710938,137.58816528320312,283.2920837402344
2021-08-16,148.1104736328125,138.0951385498047,284.9849853515625
2021-08-17,147.198974609375,136.48919677734375,283.5145263671875
2021-08-18,143.4452667236328,135.76300048828125,281.77972412109375
2021-08-19,143.77847290039062,136.10447692871094,287.6336975097656
2021-08-20,145.23883056640625,137.6189727783203,294.99005126953125
2021-08-23,146.72857666015625,140.2657470703125,295.2711486816406
2021-08-24,146.6403350830078,141.5570526123047,293.3036193847656
2021-08-25,145.40542602539062,142.10531616210938,292.71240234375
2021-08-26,144.60174560546875,141.28321838378906,289.8822937011719
2021-08-27,145.64065551757812,143.6963653564453,290.4929504394531
2021-08-30,150.0706329345703,144.6099090576172,294.2438049316406
2021-08-31,148.8063507080078,144.6024627685547,292.58642578125
2021-09-01,149.47279357910156,144.98019409179688,292.5379333496094
2021-09-02,150.590087890625,143.36680603027344,291.8788757324219
2021-09-03,151.22711181640625,143.9195098876953,291.86920166015625
2021-09-07,153.56956481933594,144.65911865234375,290.9387512207031
2021-09-08,152.02101135253906,144.0273895263672,290.9678649902344
2021-09-09,151.00172424316406,144.0572052001953,288.0989685058594
2021-09-10,146.0032958984375,141.0823974609375,286.6063232421875
2021-09-13,146.5717315673828,142.61724853515625,287.8469543457031
2021-09-14,145.1702423095703,142.55862426757812,290.5607604980469
2021-09-15,146.06210327148438,144.34796142578125,295.4359130859375
2021-09-16,145.82688903808594,143.52040100097656,295.8236083984375
2021-09-17,143.15121459960938,140.62757873535156,290.6382751464844
2021-09-20,140.0933837890625,138.19554138183594,285.2397766113281
2021-09-21,140.57357788085938,138.82130432128906,285.7243957519531
2021-09-22,142.94541931152344,140.10569763183594,289.3879699707031
2021-09-23,143.90591430664062,140.98846435546875,290.33782958984375
2021-09-24,143.99411010742188,141.79017639160156,290.13433837890625
2021-09-27,142.4749755859375,140.6648712158203,285.11383056640625
2021-09-28,139.08389282226562,135.37930297851562,274.7916564941406
2021-09-29,139.98556518554688,133.72610473632812,275.2568359375
2021-09-30,138.6820526123047,132.47802734375,273.2408752441406
2021-10-01,139.80914306640625,135.6561279296875,280.1997985839844
2021-10-04,136.36903381347656,132.9745635986328,274.394287109375
2021-10-05,138.2998046875,135.372314453125,279.8702697753906
2021-10-06,139.172119140625,136.5423583984375,284.08636474609375
2021-10-07,140.43641662597656,138.363037109375,285.7729187011719
2021-10-08,140.05413818359375,139.22840881347656,285.7729187011719
2021-10-11,139.96597290039062,138.0270538330078,285.17193603515625
2021-10-12,138.69183349609375,135.90516662597656,283.8634948730469
2021-10-13,138.1038055419922,137.08514404296875,287.1878662109375
2021-10-14,140.8970184326172,140.57638549804688,293.4295959472656
2021-10-15,141.9555206298828,140.8378448486328,294.8446350097656
2021-10-18,143.63150024414062,142.11573791503906,297.8298645019531
2021-10-19,145.7974395751953,142.97216796875,298.74090576171875
2021-10-20,146.28750610351562,141.57347106933594,297.9461669921875
2021-10-21,146.50311279296875,141.9368133544922,301.19305419921875
2021-10-22,145.72886657714844,137.8058624267578,299.6423034667969
2021-10-25,145.67987060546875,137.95298767089844,298.6440124511719
2021-10-26,146.3463134765625,138.84666442871094,300.5630187988281
2021-10-27,145.88568115234375,145.562255859375,313.22100830078125
2021-10-28,149.5315704345703,145.26553344726562,314.36468505859375
2021-10-29,146.81674194335938,147.39434814453125,321.4107971191406
2021-11-01,145.99349975585938,142.9244384765625,319.2300720214844
2021-11-02,147.0323944091797,145.00111389160156,322.8743591308594
2021-11-03,148.47312927246094,145.92262268066406,323.71759033203125
2021-11-04,147.95367431640625,147.80442810058594,326.08245849609375
2021-11-05,148.48367309570312,148.359130859375,325.7142028808594
2021-11-08,147.65921020507812,148.46897888183594,326.6155090332031
2021-11-09,148.02232360839844,148.36659240722656,325.6075439453125
2021-11-10,145.1857452392578,145.7595977783203,320.6160888671875
2021-11-11,145.13668823242188,145.88087463378906,322.1959228515625
2021-11-12,147.21751403808594,148.76123046875,326.3538513183594
2021-11-15,147.2273406982422,148.50527954101562,325.7238464355469
2021-11-16,148.20883178710938,148.1951141357422,329.0579833984375
2021-11-17,150.65283203125,148.18118286132812,329.2812194824219
2021-11-18,154.95184326171875,149.81846618652344,331.36883544921875
2021-11-19,157.5823211669922,149.06642150878906,333.1554870605469
2021-11-22,158.04364013671875,146.20941162109375,329.9706115722656
2021-11-23,158.4264678955078,145.88980102539062,327.8830871582031
2021-11-24,158.94664001464844,145.85052490234375,328.1063537597656
2021-11-26,153.91148376464844,141.962158203125,320.11517333984375
2021-11-29,157.27806091308594,145.2506103515625,326.8634948730469
2021-11-30,162.2445068359375,141.6102294921875,320.99871826171875
2021-12-01,161.72433471679688,140.78115844726562,320.5035705566406
2021-12-02,160.73300170898438,142.9269256591797,319.9306945800781
2021-12-03,158.84848022460938,141.67832946777344,313.6387023925781
2021-12-06,162.26417541503906,142.94679260253906,316.7264099121094
2021-12-07,168.01583862304688,147.16175842285156,325.20318603515625
2021-12-08,171.84375,147.84170532226562,325.2516174316406
2021-12-09,171.33334350585938,147.23085021972656,323.4359130859375
2021-12-10,176.13296508789062,147.79647827148438,332.6020202636719
2021-12-13,172.49154663085938,145.8376007080078,329.55316162109375
2021-12-14,171.1076202392578,144.11386108398438,318.8140563964844
2021-12-15,175.9857635498047,146.49769592285156,324.9409484863281
2021-12-16,169.0758514404297,143.98265075683594,315.47381591796875
2021-12-17,167.97657775878906,141.9591522216797,314.4057312011719
2021-12-20,166.61228942871094,141.56005859375,310.6286315917969
2021-12-21,169.7923583984375,143.36830139160156,317.79449462890625
2021-12-22,172.39340209960938,146.08067321777344,323.5330505371094
2021-12-23,173.0215301513672,146.2730255126953,324.97979736328125
2021-12-27,176.99671936035156,147.18910217285156,332.5146789550781
2021-12-28,175.9759063720703,145.58262634277344,331.3495178222656
2021-12-29,176.0642547607422,145.6387939453125,332.0291748046875
2021-12-30,174.90606689453125,145.1397705078125,329.4754638671875
2021-12-31,174.2877197265625,143.8245849609375,326.5625
2022-01-03,178.64561462402344,144.21725463867188,325.0380859375
2022-01-04,176.3783416748047,143.56314086914062,319.4646301269531
2022-01-05,171.68670654296875,136.84010314941406,307.20098876953125
2022-01-06,168.82069396972656,136.7382049560547,304.7735595703125
2022-01-07,168.987548828125,136.19493103027344,304.92889404296875
2022-01-10,169.00717163085938,137.75515747070312,305.1521911621094
2022-01-11,171.84375,139.1901397705078,305.84161376953125
2022-01-12,172.28541564941406,140.8109893798828,309.03619384765625
2022-01-13,169.00717163085938,138.30886840820312,295.95697021484375
2022-01-14,169.8708953857422,138.9604949951172,301.2003173828125
2022-01-18,166.66134643554688,135.4851531982422,293.8693542480469
2022-01-19,163.1573028564453,134.85040283203125,294.5296325683594
2022-01-20,161.46910095214844,132.71759033203125,292.8498229980469
2022-01-21,159.407958984375,129.32327270507812,287.44146728515625
2022-01-24,158.63253784179688,129.60162353515625,287.7715148925781
2022-01-25,156.82656860351562,125.98662567138672,280.12017822265625
2022-01-26,156.7382049560547,128.47633361816406,288.10162353515625
2022-01-27,156.27691650390625,128.35800170898438,291.140869140625
2022-01-28,167.1815643310547,132.50189208984375,299.31658935546875
2022-01-31,171.5492706298828,134.8966522216797,301.95770263671875
2022-02-01,171.38241577148438,137.06375122070312,299.8021240234375
2022-02-02,172.58970642089844,147.16175842285156,304.3656921386719
2022-02-03,169.7040252685547,141.80755615234375,292.5099792480469
2022-02-04,169.41905212402344,142.17091369628906,297.06390380859375
2022-02-07,168.70162963867188,138.1170196533203,292.2186584472656
2022-02-08,171.8170166015625,138.390380859375,295.723876953125
2022-02-09,173.24195861816406,140.6171417236328,302.1810302734375
2022-02-10,169.1536865234375,137.7834930419922,293.60723876953125
2022-02-11,165.7336883544922,133.33743286132812,286.4801025390625
2022-02-14,165.9695281982422,134.50050354003906,286.44134521484375
2022-02-15,169.81214904785156,135.61936950683594,291.75262451171875
2022-02-16,169.5762939453125,136.67507934570312,291.41204833984375
2022-02-17,165.9695281982422,131.5266876220703,282.87896728515625
2022-02-18,164.41676330566406,129.69656372070312,280.15447998046875
2022-02-22,161.48812866210938,128.63784790039062,279.9501647949219
2022-02-23,157.3114013671875,126.83110046386719,272.70135498046875
2022-02-24,159.93536376953125,131.88951110839844,286.6346740722656
2022-02-25,162.0089874267578,133.724609375,289.2811584472656
2022-02-28,162.27435302734375,134.0939483642578,290.72125244140625
2022-03-01,160.38742065429688,133.3751983642578,286.9849548339844
2022-03-02,163.6895294189453,133.9552459716797,292.08343505859375
2022-03-03,163.3651885986328,133.51438903808594,287.92877197265625
2022-03-04,160.35794067382812,131.34129333496094,282.0323791503906
2022-03-07,156.5546417236328,125.71721649169922,271.3780517578125
2022-03-08,154.72671508789062,126.52640533447266,268.40069580078125
2022-03-09,160.14173889160156,133.0749969482422,280.7091064453125
2022-03-10,155.78810119628906,131.89797973632812,277.877685546875
2022-03-11,152.06338500976562,129.7045135498047,272.5067443847656
2022-03-14,148.0242156982422,125.9920883178711,268.9748229980469
2022-03-15,152.41717529296875,128.8943328857422,279.3955383300781
2022-03-16,156.83963012695312,132.90054321289062,286.4400634765625
2022-03-17,157.85186767578125,133.80514526367188,287.24761962890625
2022-03-18,161.1539764404297,135.99314880371094,292.31695556640625
2022-03-21,162.52987670898438,135.6720428466797,291.08123779296875
2022-03-22,165.9105682373047,139.44859313964844,295.8489074707031
2022-03-23,167.276611328125,137.68507385253906,291.4023742675781
2022-03-24,171.07008361816406,140.4769744873047,295.8878173828125
2022-03-25,171.7089080810547,140.68524169921875,295.47918701171875
2022-03-28,172.57373046875,141.11122131347656,302.3096618652344
2022-03-29,175.87583923339844,142.40353393554688,306.89239501953125
2022-03-30,174.70632934570312,141.80162048339844,305.38421630859375
2022-03-31,171.60076904296875,138.82431030273438,299.9841613769531
2022-04-01,171.3059539794922,139.86859130859375,301.064208984375
2022-04-04,175.3647918701172,142.793701171875,306.46435546875
2022-04-05,172.0430450439453,140.22946166992188,302.4847717285156
2022-04-06,168.86871337890625,136.3654022216797,291.41204833984375
2022-04-07,169.17333984375,135.6586151123047,293.2315979003906
2022-04-08,167.15867614746094,133.2186279296875,288.95037841796875
2022-04-11,162.8934783935547,129.02951049804688,277.5566711425781
2022-04-12,164.7705841064453,127.61592864990234,274.44305419921875
2022-04-13,167.46334838867188,129.51614379882812,279.85284423828125
2022-04-14,162.44139099121094,126.50105285644531,272.2732238769531
2022-04-18,162.22520446777344,127.20487213134766,272.9446105957031
2022-04-19,164.51504516601562,129.75970458984375,277.59552001953125
2022-04-20,164.34800720214844,127.4876937866211,278.626953125
2022-04-21,163.5519256591797,124.19923400878906,273.2267761230469
2022-04-22,159.001708984375,118.90719604492188,266.62994384765625
2022-04-25,160.07293701171875,122.5217056274414,273.1391906738281
2022-04-26,154.09776306152344,118.79983520507812,262.9227294921875
2022-04-27,153.8717041015625,114.3408432006836,275.5716552734375
2022-04-28,160.81983947753906,118.70589447021484,281.8086242675781
2022-04-29,154.93307495117188,114.28717041015625,270.0256042480469
2022-05-02,155.2377166748047,116.46470642089844,276.7879333496094
2022-05-03,156.73153686523438,117.43146514892578,274.1705627441406
2022-05-04,163.15882873535156,121.85069274902344,282.149169921875
2022-05-05,154.06826782226562,116.05664825439453,269.8601989746094
2022-05-06,154.79653930664062,114.97657012939453,267.3110656738281
2022-05-09,149.6589813232422,112.41578674316406,257.43505859375
2022-05-10,152.07025146484375,113.90741729736328,262.2221984863281
2022-05-11,144.18673706054688,113.28760528564453,253.5138702392578
2022-05-12,140.30897521972656,112.49232482910156,248.45431518554688
2022-05-13,144.7871551513672,115.82701110839844,254.0685272216797
2022-05-16,143.24192810058594,114.11418914794922,254.43832397460938
2022-05-17,146.8834991455078,116.01190948486328,259.6145935058594
2022-05-18,138.59645080566406,111.73682403564453,247.79440307617188
2022-05-19,135.18124389648438,110.09109497070312,246.87765502929688
2022-05-20,135.41746520996094,108.66706848144531,246.31204223632812
2022-05-23,140.85028076171875,111.00665283203125,254.20188903808594
2022-05-24,138.14373779296875,105.30007934570312,253.19735717773438
2022-05-25,138.3011932373047,105.2140884399414,256.025634765625
2022-05-26,141.50970458984375,107.65607452392578,259.3219909667969
2022-05-27,147.27719116210938,112.1324691772461,266.48040771484375
2022-05-31,146.48980712890625,113.3651351928711,265.14434814453125
2022-06-01,146.3618621826172,113.46257019042969,265.6806640625
2022-06-02,148.8223876953125,117.05023193359375,267.7872619628906
2022-06-03,143.08445739746094,113.88703918457031,263.3400573730469
2022-06-06,143.83242797851562,116.31908416748047,262.10150146484375
2022-06-07,146.3618621826172,116.53678131103516,265.7586975097656
2022-06-08,145.62374877929688,116.54522705078125,263.7204284667969
2022-06-09,140.38772583007812,114.23894500732422,258.2394714355469
2022-06-10,134.9647216796875,110.7690658569336,246.7313690185547
2022-06-13,129.79762268066406,106.2449722290039,236.26681518554688
2022-06-14,130.66368103027344,106.56058502197266,238.44168090820312
2022-06-15,133.29159545898438,109.73820495605469,245.5318145751953
2022-06-16,128.00636291503906,106.00588989257812,238.90980529785156
2022-06-17,129.482666015625,107.2281265258789,241.52346801757812
2022-06-21,133.72462463378906,111.35308837890625,247.4628143310547
2022-06-22,133.2128448486328,111.3719711303711,246.86793518066406
2022-06-23,136.0867156982422,112.01863861083984,252.45616149902344
2022-06-24,139.42320251464844,117.83755493164062,261.07745361328125
2022-06-27,139.42320251464844,115.93336486816406,258.3370056152344
2022-06-28,135.2698211669922,111.90631866455078,250.1350555419922
2022-06-29,137.03155517578125,111.5931625366211,253.82150268554688
2022-06-30,134.5612030029297,108.72621154785156,250.4763641357422
2022-07-01,136.73626708984375,108.43643951416016,253.1583251953125
2022-07-05,139.3247528076172,113.21404266357422,256.3474426269531
2022-07-06,140.66331481933594,114.53269958496094,259.62432861328125
2022-07-07,144.03915405273438,118.60101318359375,261.7601318359375
2022-07-08,144.71824645996094,119.45841979980469,261.03851318359375
2022-07-11,142.58253479003906,115.8339614868164,257.96636962890625
2022-07-12,143.55685424804688,114.17085266113281,247.3945770263672
2022-07-13,143.1927032470703,111.52408599853516,246.4680633544922
2022-07-14,146.12567138671875,110.78150177001953,247.79440307617188
2022-07-15,147.798828125,112.10065460205078,250.36911010742188
2022-07-18,144.74777221679688,109.26053619384766,247.960205078125
2022-07-19,148.61569213867188,113.94271087646484,253.10960388183594
2022-07-20,150.62350463867188,114.02222442626953,255.78179931640625
2022-07-21,152.89706420898438,114.3602294921875,258.2882080078125
2022-07-22,151.6569061279297,107.71969604492188,253.9190673828125
2022-07-25,150.534912109375,107.57058715820312,252.4269256591797
2022-07-26,149.2062530517578,104.81694793701172,245.66831970214844
2022-07-27,154.3142547607422,112.92872619628906,262.09173583984375
2022-07-28,154.86541748046875,113.91287994384766,269.5719909667969
2022-07-29,159.9439697265625,115.95075988769531,273.7948913574219
2022-08-01,158.95977783203125,114.79762268066406,271.1324768066406
2022-08-02,157.48345947265625,115.21514129638672,268.0213928222656
2022-08-03,163.50682067871094,118.078125,275.48211669921875
2022-08-04,163.19187927246094,118.16759490966797,276.6328430175781
2022-08-05,162.96517944335938,117.52143859863281,275.91119384765625
2022-08-08,162.49212646484375,117.4419174194336,273.3853454589844
2022-08-09,162.54139709472656,116.80567932128906,275.3162536621094
2022-08-10,166.799072265625,119.93708038330078,282.00665283203125
2022-08-11,166.05990600585938,119.11198425292969,279.9195861816406
2022-08-12,169.61781311035156,121.92525482177734,284.6885986328125
2022-08-15,170.69212341308594,122.15390014648438,286.2099609375
2022-08-16,170.53440856933594,121.78608703613281,285.4687805175781
2022-08-17,172.03248596191406,119.60902404785156,284.7162170410156
2022-08-18,171.63824462890625,120.14583587646484,283.5922546386719
2022-08-19,169.04620361328125,117.42202758789062,279.6634521484375
2022-08-22,165.1531524658203,114.39004516601562,271.4537658691406
2022-08-23,164.81805419921875,114.09181213378906,270.173583984375
2022-08-24,165.1137237548828,114.02222442626953,269.53826904296875
2022-08-25,167.57766723632812,117.00450134277344,272.5289001464844
2022-08-26,161.26011657714844,110.64232635498047,262.0127868652344
2022-08-29,159.05245971679688,109.68799591064453,259.2176208496094
2022-08-30,156.6180419921875,109.26053619384766,257.0088806152344
2022-08-31,154.95245361328125,108.50503540039062,255.5428924560547
2022-09-01,155.68177795410156,109.89675903320312,254.49710083007812
2022-09-02,153.56275939941406,108.03781127929688,250.25550842285156
2022-09-06,152.3012237548828,106.84490203857422,247.50917053222656
2022-09-07,153.7106170654297,109.82717895507812,252.23948669433594
2022-09-08,152.2322540283203,108.77342987060547,252.6597137451172
2022-09-09,155.1002655029297,111.1194839477539,258.465087890625
2022-09-12,161.0728759765625,111.2089614868164,260.6054382324219
2022-09-13,151.62118530273438,104.68771362304688,246.27777099609375
2022-09-14,153.06997680664062,105.24441528320312,246.50254821777344
2022-09-15,150.17239379882812,103.28605651855469,239.81759643554688
2022-09-16,148.52647399902344,103.01764678955078,239.192138671875
2022-09-19,152.25196838378906,103.23634338378906,238.9770965576172
2022-09-20,154.63705444335938,101.228271484375,236.95404052734375
2022-09-21,151.50291442871094,99.41903686523438,233.53335571289062
2022-09-22,150.53704833984375,99.97572326660156,235.51734924316406
2022-09-23,148.26034545898438,98.58399963378906,232.52670288085938
2022-09-26,148.59547424316406,98.22612762451172,232.06736755371094
2022-09-27,149.57115173339844,97.5103759765625,231.05093383789062
2022-09-28,147.67886352539062,100.14472198486328,235.6053009033203
2022-09-29,140.42503356933594,97.5103759765625,232.11624145507812
2022-09-30,136.20677185058594,95.58185577392578,227.62049865722656
2022-10-03,140.3954620361328,98.71324157714844,235.28277587890625
2022-10-04,143.9928436279297,101.80485534667969,243.23828125
2022-10-05,144.2884979248047,101.61598205566406,243.55099487304688
2022-10-06,143.3324737548828,101.6358642578125,241.19564819335938
2022-10-07,138.06947326660156,98.98164367675781,228.9301300048828
2022-10-10,138.39471435546875,98.12672424316406,224.05325317382812
2022-10-11,136.9755096435547,97.47061920166016,220.30030822753906
2022-10-12,136.34474182128906,97.71914672851562,220.63259887695312
2022-10-13,140.9276885986328,99.12081909179688,228.9301300048828
2022-10-14,136.38417053222656,96.60575866699219,223.37890625
2022-10-17,140.3560333251953,100.18448638916016,232.14553833007812
2022-10-18,141.6767120361328,100.79088592529297,233.09356689453125
2022-10-19,141.78514099121094,99.6973876953125,231.1193389892578
2022-10-20,141.32191467285156,99.93595886230469,230.79684448242188
2022-10-21,145.14596557617188,100.8803482055664,236.63148498535156
2022-10-24,147.29452514648438,102.36154174804688,241.6451873779297
2022-10-25,150.142822265625,104.30996704101562,244.97792053222656
2022-10-26,147.19595336914062,94.25970458984375,226.07630920410156
2022-10-27,142.7115478515625,92.05281829833984,221.60992431640625
2022-10-28,153.49378967285156,96.00930786132812,230.52316284179688
2022-10-31,151.12838745117188,94.10065460205078,226.86793518066406
2022-11-01,148.47718811035156,89.96522521972656,222.99774169921875
2022-11-02,142.93826293945312,86.55550384521484,215.11065673828125
2022-11-03,136.876953125,82.99665832519531,209.3932647705078
2022-11-04,136.61041259765625,86.18767547607422,216.3714141845703
2022-11-07,137.1435089111328,88.12615966796875,222.7045440673828
2022-11-08,137.71609497070312,88.38463592529297,223.68185424804688
2022-11-09,133.14529418945312,86.88355255126953,219.4207000732422
2022-11-10,144.99180603027344,93.6135482788086,237.47201538085938
2022-11-11,147.78564453125,96.1584243774414,241.50840759277344
2022-11-14,146.38380432128906,95.46255493164062,236.07444763183594
2022-11-15,148.1212921142578,98.13665771484375,236.48489379882812
2022-11-16,146.8872833251953,98.40505981445312,236.9161376953125
2022-11-17,148.79261779785156,97.91796112060547,236.86709594726562
2022-11-18,149.3553009033203,97.22210693359375,236.41627502441406
2022-11-21,146.11724853515625,95.26374053955078,237.22976684570312
2022-11-22,148.2594757080078,96.7548828125,240.15040588378906
2022-11-23,149.1381378173828,98.2360610961914,242.64964294433594
2022-11-25,146.21595764160156,97.02327728271484,242.56143188476562
2022-11-28,142.375732421875,95.6812515258789,236.94554138183594
2022-11-29,139.3647003173828,94.87605285644531,235.5440216064453
2022-11-30,146.13699340820312,100.85053253173828,250.05908203125
2022-12-01,146.41342163085938,100.68153381347656,249.6180419921875
2022-12-02,145.91981506347656,100.23420715332031,249.9414825439453
2022-12-05,144.75489807128906,99.27986907958984,245.21743774414062
2022-12-06,141.08248901367188,96.73499298095703,240.23863220214844
2022-12-07,139.13768005371094,94.58775329589844,239.5035400390625
2022-12-08,140.82579040527344,93.39484405517578,242.4732208251953
2022-12-09,140.34207153320312,92.5200424194336,240.53265380859375
2022-12-12,142.6422882080078,93.00714874267578,247.48146057128906
2022-12-13,143.6097412109375,95.28361511230469,251.8036651611328
2022-12-14,141.37863159179688,94.74681091308594,252.09767150878906
2022-12-15,134.75445556640625,90.66110229492188,244.05113220214844
2022-12-16,132.78988647460938,90.32311248779297,239.81719970703125
2022-12-19,130.67726135253906,88.62321472167969,235.66163635253906
2022-12-20,130.608154296875,89.1003646850586,236.9847412109375
2022-12-21,133.71788024902344,89.71670532226562,239.56236267089844
2022-12-22,130.53904724121094,87.73845672607422,233.4466552734375
2022-12-23,130.1737823486328,89.27931213378906,233.97586059570312
2022-12-27,128.36717224121094,87.41041564941406,232.24111938476562
2022-12-28,124.4281997680664,85.94910430908203,229.8595428466797
2022-12-29,127.95257568359375,88.42439270019531,236.21046447753906
2022-12-30,128.2684783935547,88.20569610595703,235.04417419433594
